bout_id,state_code,state,start_epoch,end_epoch,start_time_s,end_time_s,dur_s,ach_mean,ach_median,ach_iqr,ach_std,ach_n,ach_trend_mean,ach_trend_median,ach_trend_iqr,ach_trend_std,ach_trend_n,ach_trend_slope_per_min,event_labels_in,n_events_in
181,0,WAKE,11016,182,11015,182,-10833,-0.1350009,-0.1350009,0,0,1,0.7543995,0.7543995,0,0,1,NaN,,0
182,1,NREM,11374,183,11373,183,-11190,1.158878,1.158878,0,0,1,0.4036072,0.4036072,0,0,1,NaN,,0
183,0,WAKE,11424,184,11423,184,-11239,0.9442859,0.9442859,0,0,1,0.4895593,0.4895593,0,0,1,NaN,,0
184,1,NREM,11428,185,11427,185,-11242,0.4237172,0.4237172,0,0,1,0.5175176,0.5175176,0,0,1,NaN,,0
185,0,WAKE,11457,186,11456,186,-11270,1.005831,1.005831,0,0,1,0.6293772,0.6293772,0,0,1,NaN,,0
186,1,NREM,11460,187,11459,187,-11272,-0.3545684,-0.3545684,0,0,1,0.6278254,0.6278254,0,0,1,NaN,,0
187,0,WAKE,11487,188,11486,188,-11298,0.3622646,0.3622646,0,0,1,0.5040621,0.5040621,0,0,1,NaN,,0
188,1,NREM,11500,189,11499,189,-11310,1.923111,1.923111,0,0,1,0.4797687,0.4797687,0,0,1,NaN,,0
189,0,WAKE,11553,190,11552,190,-11362,-0.4440542,-0.4440542,0,0,1,0.322712,0.322712,0,0,1,NaN,,0
190,1,NREM,11559,191,11558,191,-11367,1.201842,1.201842,0,0,1,0.3158002,0.3158002,0,0,1,NaN,,0
191,0,WAKE,11576,192,11575,192,-11383,0.5036163,0.5036163,0,0,1,0.28256,0.28256,0,0,1,NaN,,0
192,1,NREM,11581,193,11580,193,-11387,1.121952,1.121952,0,0,1,0.2749423,0.2749423,0,0,1,NaN,,0
193,0,WAKE,11604,194,11603,194,-11409,0.2194349,0.2194349,0,0,1,0.3374587,0.3374587,0,0,1,NaN,,0
194,1,NREM,11609,195,11608,195,-11413,1.927796,1.927796,0,0,1,0.3580213,0.3580213,0,0,1,NaN,,0
195,0,WAKE,11632,196,11631,196,-11435,0.9789372,0.9789372,0,0,1,0.5281036,0.5281036,0,0,1,NaN,,0
196,1,NREM,11641,197,11640,197,-11443,0.7563092,0.7563092,0,0,1,0.6299245,0.6299245,0,0,1,NaN,,0
197,0,WAKE,11660,198,11659,198,-11461,0.05552102,0.05552102,0,0,1,0.8451959,0.8451959,0,0,1,NaN,,0
198,1,NREM,11787,199,11786,199,-11587,1.955457,1.955457,0,0,1,1.194947,1.194947,0,0,1,NaN,,0
199,0,WAKE,11932,200,11931,200,-11731,-0.4058204,-0.4058204,0,0,1,-0.3901041,-0.3901041,0,0,1,NaN,,0
200,1,NREM,11939,201,11938,201,-11737,1.329458,1.329458,0,0,1,-0.4029591,-0.4029591,0,0,1,NaN,,0
201,0,WAKE,12055,202,12054,202,-11852,-0.392243,-0.392243,0,0,1,-0.5001339,-0.5001339,0,0,1,NaN,,0
